sales_id,order_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,price,quantity_y,description,customer_id,payment,order_date,delivery_date,delivery_time,customer_name,gender,age,home_address,zip_code,city,state,country,status,age_group
3700,740,1076,93,2,186,Trousers,Joggers,S,indigo,94,56,"A indigo coloured, S sized, Joggers Trousers",178,58226,2021-02-05,2021-02-10,5.0,fulan 178,Prefer not to say,51,7504 Phoebe RoadApt. 552,6282,Lewiston,Australian Capital Territory,Australia,Active,Adults
3701,740,704,119,2,238,Jacket,Trench Coat,XL,red,112,40,"A red coloured, XL sized, Trench Coat Jacket",178,58226,2021-02-05,2021-02-10,5.0,fulan 178,Prefer not to say,51,7504 Phoebe RoadApt. 552,6282,Lewiston,Australian Capital Territory,Australia,Active,Adults
3702,741,917,96,1,96,Trousers,Drawstring,M,orange,104,76,"A orange coloured, M sized, Drawstring Trousers",710,31913,2021-02-03,2021-02-17,14.0,fulan 710,Male,60,606 Lucy ParadeSuite 217,1666,Kulasville,New South Wales,Australia,Active,Adults
3703,741,794,91,3,273,Jacket,Pullover,XL,blue,114,74,"A blue coloured, XL sized, Pullover Jacket",710,31913,2021-02-03,2021-02-17,14.0,fulan 710,Male,60,606 Lucy ParadeSuite 217,1666,Kulasville,New South Wales,Australia,Active,Adults
3704,742,893,94,3,282,Trousers,Cords,L,green,113,62,"A green coloured, L sized, Cords Trousers",750,51184,2021-10-21,2021-11-01,11.0,fulan 750,Prefer not to say,42,4155 Hughes RidgeApt. 624,7850,Baumbachton,Victoria,Australia,Active,Adults
3705,742,223,106,2,212,Shirt,Chambray,L,yellow,105,53,"A yellow coloured, L sized, Chambray Shirt",750,51184,2021-10-21,2021-11-01,11.0,fulan 750,Prefer not to say,42,4155 Hughes RidgeApt. 624,7850,Baumbachton,Victoria,Australia,Active,Adults
3706,742,620,112,2,224,Jacket,Cardigan,XS,indigo,118,70,"A indigo coloured, XS sized, Cardigan Jacket",750,51184,2021-10-21,2021-11-01,11.0,fulan 750,Prefer not to say,42,4155 Hughes RidgeApt. 624,7850,Baumbachton,Victoria,Australia,Active,Adults
3707,742,606,112,1,112,Jacket,Cardigan,S,yellow,118,79,"A yellow coloured, S sized, Cardigan Jacket",750,51184,2021-10-21,2021-11-01,11.0,fulan 750,Prefer not to say,42,4155 Hughes RidgeApt. 624,7850,Baumbachton,Victoria,Australia,Active,Adults
3708,742,133,92,1,92,Shirt,Denim,L,indigo,115,58,"A indigo coloured, L sized, Denim Shirt",750,51184,2021-10-21,2021-11-01,11.0,fulan 750,Prefer not to say,42,4155 Hughes RidgeApt. 624,7850,Baumbachton,Victoria,Australia,Active,Adults
3709,742,1100,115,2,230,Trousers,Cropped,XS,green,99,48,"A green coloured, XS sized, Cropped Trousers",750,51184,2021-10-21,2021-11-01,11.0,fulan 750,Prefer not to say,42,4155 Hughes RidgeApt. 624,7850,Baumbachton,Victoria,Australia,Active,Adults
3710,743,142,91,3,273,Shirt,Linen,M,red,116,78,"A red coloured, M sized, Linen Shirt",909,25854,2021-03-25,2021-03-27,2.0,fulan 909,Prefer not to say,62,976 Murray Station StApt. 036,3227,Langfort,Tasmania,Australia,Active,Adults
3711,743,1090,115,3,345,Trousers,Cropped,XS,orange,99,78,"A orange coloured, XS sized, Cropped Trousers",909,25854,2021-03-25,2021-03-27,2.0,fulan 909,Prefer not to say,62,976 Murray Station StApt. 036,3227,Langfort,Tasmania,Australia,Active,Adults
3712,743,194,98,2,196,Shirt,Camp Collared,XL,green,112,61,"A green coloured, XL sized, Camp Collared Shirt",909,25854,2021-03-25,2021-03-27,2.0,fulan 909,Prefer not to say,62,976 Murray Station StApt. 036,3227,Langfort,Tasmania,Australia,Active,Adults
3713,743,544,98,1,98,Jacket,Leather,XL,green,113,58,"A green coloured, XL sized, Leather Jacket",909,25854,2021-03-25,2021-03-27,2.0,fulan 909,Prefer not to say,62,976 Murray Station StApt. 036,3227,Langfort,Tasmania,Australia,Active,Adults
3714,744,553,98,2,196,Jacket,Leather,L,indigo,113,79,"A indigo coloured, L sized, Leather Jacket",107,23613,2021-01-25,2021-02-14,20.0,fulan 107,Prefer not to say,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,Active,Adults
3715,744,210,106,2,212,Shirt,Chambray,XS,red,105,48,"A red coloured, XS sized, Chambray Shirt",107,23613,2021-01-25,2021-02-14,20.0,fulan 107,Prefer not to say,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,Active,Adults
3716,744,1009,106,3,318,Trousers,Wool,XL,indigo,111,51,"A indigo coloured, XL sized, Wool Trousers",107,23613,2021-01-25,2021-02-14,20.0,fulan 107,Prefer not to say,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,Active,Adults
3717,744,1058,93,1,93,Trousers,Joggers,L,orange,94,49,"A orange coloured, L sized, Joggers Trousers",107,23613,2021-01-25,2021-02-14,20.0,fulan 107,Prefer not to say,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,Active,Adults
3718,744,1084,93,1,93,Trousers,Joggers,XL,violet,94,40,"A violet coloured, XL sized, Joggers Trousers",107,23613,2021-01-25,2021-02-14,20.0,fulan 107,Prefer not to say,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,Active,Adults
3719,744,43,104,2,208,Shirt,Dress,L,orange,119,73,"A orange coloured, L sized, Dress Shirt",107,23613,2021-01-25,2021-02-14,20.0,fulan 107,Prefer not to say,35,20 Morrison RoadSuite 781,7264,Claudiaview,Western Australia,Australia,Active,Adults
3720,745,1194,105,1,105,Trousers,Pleated,XL,red,90,58,"A red coloured, XL sized, Pleated Trousers",643,13862,2021-03-21,2021-04-01,11.0,fulan 643,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,Active,Adults
3721,745,739,109,2,218,Jacket,Peacoat,XL,red,102,58,"A red coloured, XL sized, Peacoat Jacket",643,13862,2021-03-21,2021-04-01,11.0,fulan 643,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,Active,Adults
3722,745,757,109,2,218,Jacket,Peacoat,M,blue,102,71,"A blue coloured, M sized, Peacoat Jacket",643,13862,2021-03-21,2021-04-01,11.0,fulan 643,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,Active,Adults
3723,745,1041,90,3,270,Trousers,Relaxed Leg,S,indigo,95,40,"A indigo coloured, S sized, Relaxed Leg Trousers",643,13862,2021-03-21,2021-04-01,11.0,fulan 643,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,Active,Adults
3724,745,217,106,3,318,Shirt,Chambray,M,orange,105,43,"A orange coloured, M sized, Chambray Shirt",643,13862,2021-03-21,2021-04-01,11.0,fulan 643,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,Active,Adults
3725,745,1098,115,3,345,Trousers,Cropped,L,yellow,99,60,"A yellow coloured, L sized, Cropped Trousers",643,13862,2021-03-21,2021-04-01,11.0,fulan 643,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,Active,Adults
3726,745,20,96,1,96,Shirt,Oxford Cloth,XS,blue,114,47,"A blue coloured, XS sized, Oxford Cloth Shirt",643,13862,2021-03-21,2021-04-01,11.0,fulan 643,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,Active,Adults
3727,745,1191,105,2,210,Trousers,Pleated,S,red,90,78,"A red coloured, S sized, Pleated Trousers",643,13862,2021-03-21,2021-04-01,11.0,fulan 643,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,Active,Adults
3728,745,1110,115,2,230,Trousers,Cropped,XS,indigo,99,55,"A indigo coloured, XS sized, Cropped Trousers",643,13862,2021-03-21,2021-04-01,11.0,fulan 643,Female,36,575 Olson MallApt. 344,3478,Shieldschester,Tasmania,Australia,Active,Adults
3729,746,1170,99,2,198,Trousers,High-Waisted,XS,green,98,42,"A green coloured, XS sized, High-Waisted Trousers",445,24804,2021-06-19,2021-06-27,8.0,fulan 445,Prefer not to say,44,543 Nader CrestSuite 019,1927,Macdonaldchester,Victoria,Australia,Active,Adults
3730,746,1139,102,2,204,Trousers,Cargo Pants,XL,green,106,65,"A green coloured, XL sized, Cargo Pants Trousers",445,24804,2021-06-19,2021-06-27,8.0,fulan 445,Prefer not to say,44,543 Nader CrestSuite 019,1927,Macdonaldchester,Victoria,Australia,Active,Adults
3731,746,754,109,3,327,Jacket,Peacoat,XL,green,102,68,"A green coloured, XL sized, Peacoat Jacket",445,24804,2021-06-19,2021-06-27,8.0,fulan 445,Prefer not to say,44,543 Nader CrestSuite 019,1927,Macdonaldchester,Victoria,Australia,Active,Adults
3732,746,742,109,3,327,Jacket,Peacoat,M,orange,102,47,"A orange coloured, M sized, Peacoat Jacket",445,24804,2021-06-19,2021-06-27,8.0,fulan 445,Prefer not to say,44,543 Nader CrestSuite 019,1927,Macdonaldchester,Victoria,Australia,Active,Adults
3733,746,138,92,2,184,Shirt,Denim,L,violet,115,78,"A violet coloured, L sized, Denim Shirt",445,24804,2021-06-19,2021-06-27,8.0,fulan 445,Prefer not to say,44,543 Nader CrestSuite 019,1927,Macdonaldchester,Victoria,Australia,Active,Adults
3734,746,47,104,1,104,Shirt,Dress,M,yellow,119,61,"A yellow coloured, M sized, Dress Shirt",445,24804,2021-06-19,2021-06-27,8.0,fulan 445,Prefer not to say,44,543 Nader CrestSuite 019,1927,Macdonaldchester,Victoria,Australia,Active,Adults
3735,746,100,118,1,118,Shirt,Flannel,XS,violet,96,72,"A violet coloured, XS sized, Flannel Shirt",445,24804,2021-06-19,2021-06-27,8.0,fulan 445,Prefer not to say,44,543 Nader CrestSuite 019,1927,Macdonaldchester,Victoria,Australia,Active,Adults
3736,747,1076,93,2,186,Trousers,Joggers,S,indigo,94,56,"A indigo coloured, S sized, Joggers Trousers",299,22099,2021-05-11,2021-05-28,17.0,fulan 299,Prefer not to say,32,810 Jasper CircleSuite 777,89,Lake Amelia,Victoria,Australia,Active,Adults
3737,747,676,113,1,113,Jacket,Parka,S,yellow,119,80,"A yellow coloured, S sized, Parka Jacket",299,22099,2021-05-11,2021-05-28,17.0,fulan 299,Prefer not to say,32,810 Jasper CircleSuite 777,89,Lake Amelia,Victoria,Australia,Active,Adults
3738,747,709,119,3,357,Jacket,Trench Coat,XL,orange,112,71,"A orange coloured, XL sized, Trench Coat Jacket",299,22099,2021-05-11,2021-05-28,17.0,fulan 299,Prefer not to say,32,810 Jasper CircleSuite 777,89,Lake Amelia,Victoria,Australia,Active,Adults
3739,748,743,109,3,327,Jacket,Peacoat,L,orange,102,45,"A orange coloured, L sized, Peacoat Jacket",27,49811,2021-05-16,2021-06-06,21.0,fulan 27,Prefer not to say,55,6578 Kayla AvenueSuite 812,3462,Lake Alanafort,Western Australia,Australia,Active,Adults
3740,748,167,91,2,182,Shirt,Linen,M,indigo,116,72,"A indigo coloured, M sized, Linen Shirt",27,49811,2021-05-16,2021-06-06,21.0,fulan 27,Prefer not to say,55,6578 Kayla AvenueSuite 812,3462,Lake Alanafort,Western Australia,Australia,Active,Adults
3741,748,405,119,2,238,Shirt,Casual Slim Fit,XS,blue,113,55,"A blue coloured, XS sized, Casual Slim Fit Shirt",27,49811,2021-05-16,2021-06-06,21.0,fulan 27,Prefer not to say,55,6578 Kayla AvenueSuite 812,3462,Lake Alanafort,Western Australia,Australia,Active,Adults
3742,748,1133,102,3,306,Trousers,Cargo Pants,L,yellow,106,71,"A yellow coloured, L sized, Cargo Pants Trousers",27,49811,2021-05-16,2021-06-06,21.0,fulan 27,Prefer not to say,55,6578 Kayla AvenueSuite 812,3462,Lake Alanafort,Western Australia,Australia,Active,Adults
3743,748,991,106,2,212,Trousers,Wool,S,yellow,111,69,"A yellow coloured, S sized, Wool Trousers",27,49811,2021-05-16,2021-06-06,21.0,fulan 27,Prefer not to say,55,6578 Kayla AvenueSuite 812,3462,Lake Alanafort,Western Australia,Australia,Active,Adults
3744,749,746,109,1,109,Jacket,Peacoat,S,yellow,102,49,"A yellow coloured, S sized, Peacoat Jacket",693,25016,2021-09-20,2021-09-24,4.0,fulan 693,Prefer not to say,45,019 Lang SquareSuite 468,6160,Beattychester,Queensland,Australia,Active,Adults
3745,749,1197,105,1,105,Trousers,Pleated,M,orange,90,57,"A orange coloured, M sized, Pleated Trousers",693,25016,2021-09-20,2021-09-24,4.0,fulan 693,Prefer not to say,45,019 Lang SquareSuite 468,6160,Beattychester,Queensland,Australia,Active,Adults
3746,749,628,112,1,112,Jacket,Cardigan,L,violet,118,66,"A violet coloured, L sized, Cardigan Jacket",693,25016,2021-09-20,2021-09-24,4.0,fulan 693,Prefer not to say,45,019 Lang SquareSuite 468,6160,Beattychester,Queensland,Australia,Active,Adults
3747,749,865,113,1,113,Trousers,Chinos,XS,indigo,100,61,"A indigo coloured, XS sized, Chinos Trousers",693,25016,2021-09-20,2021-09-24,4.0,fulan 693,Prefer not to say,45,019 Lang SquareSuite 468,6160,Beattychester,Queensland,Australia,Active,Adults
3748,749,665,113,3,339,Jacket,Parka,XS,red,119,65,"A red coloured, XS sized, Parka Jacket",693,25016,2021-09-20,2021-09-24,4.0,fulan 693,Prefer not to say,45,019 Lang SquareSuite 468,6160,Beattychester,Queensland,Australia,Active,Adults
3749,749,12,96,3,288,Shirt,Oxford Cloth,M,yellow,114,56,"A yellow coloured, M sized, Oxford Cloth Shirt",693,25016,2021-09-20,2021-09-24,4.0,fulan 693,Prefer not to say,45,019 Lang SquareSuite 468,6160,Beattychester,Queensland,Australia,Active,Adults
3750,749,120,92,1,92,Shirt,Denim,XS,green,115,66,"A green coloured, XS sized, Denim Shirt",693,25016,2021-09-20,2021-09-24,4.0,fulan 693,Prefer not to say,45,019 Lang SquareSuite 468,6160,Beattychester,Queensland,Australia,Active,Adults
3751,750,437,107,2,214,Jacket,Denim,M,green,92,79,"A green coloured, M sized, Denim Jacket",758,58084,2021-02-19,2021-03-01,10.0,fulan 758,Prefer not to say,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia,Active,Adults
3752,750,884,94,2,188,Trousers,Cords,XL,orange,113,72,"A orange coloured, XL sized, Cords Trousers",758,58084,2021-02-19,2021-03-01,10.0,fulan 758,Prefer not to say,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia,Active,Adults
3753,750,333,109,1,109,Shirt,Mandarin Collar,L,green,108,67,"A green coloured, L sized, Mandarin Collar Shirt",758,58084,2021-02-19,2021-03-01,10.0,fulan 758,Prefer not to say,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia,Active,Adults
3754,750,382,94,1,94,Shirt,Henley,M,violet,92,44,"A violet coloured, M sized, Henley Shirt",758,58084,2021-02-19,2021-03-01,10.0,fulan 758,Prefer not to say,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia,Active,Adults
3755,750,1159,99,2,198,Trousers,High-Waisted,XL,red,98,80,"A red coloured, XL sized, High-Waisted Trousers",758,58084,2021-02-19,2021-03-01,10.0,fulan 758,Prefer not to say,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia,Active,Adults
3756,750,509,102,2,204,Jacket,Windbreaker,XL,green,109,71,"A green coloured, XL sized, Windbreaker Jacket",758,58084,2021-02-19,2021-03-01,10.0,fulan 758,Prefer not to say,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia,Active,Adults
3757,750,91,118,1,118,Shirt,Flannel,S,blue,96,43,"A blue coloured, S sized, Flannel Shirt",758,58084,2021-02-19,2021-03-01,10.0,fulan 758,Prefer not to say,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia,Active,Adults
3758,750,708,119,1,119,Jacket,Trench Coat,L,orange,112,70,"A orange coloured, L sized, Trench Coat Jacket",758,58084,2021-02-19,2021-03-01,10.0,fulan 758,Prefer not to say,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia,Active,Adults
3759,750,583,100,2,200,Jacket,Bomber,l,blue,90,64,"A blue coloured, L sized, Bomber Jacket",758,58084,2021-02-19,2021-03-01,10.0,fulan 758,Prefer not to say,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia,Active,Adults
3760,750,507,102,1,102,Jacket,Windbreaker,M,green,109,63,"A green coloured, M sized, Windbreaker Jacket",758,58084,2021-02-19,2021-03-01,10.0,fulan 758,Prefer not to say,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia,Active,Adults
3761,750,1113,115,3,345,Trousers,Cropped,L,indigo,99,63,"A indigo coloured, L sized, Cropped Trousers",758,58084,2021-02-19,2021-03-01,10.0,fulan 758,Prefer not to say,44,96 Bode RidgeApt. 090,697,East Madison,New South Wales,Australia,Active,Adults
3762,751,789,91,1,91,Jacket,Pullover,XL,green,114,65,"A green coloured, XL sized, Pullover Jacket",254,47650,2021-06-20,2021-07-06,16.0,fulan 254,Male,44,4966 Lilly Estate DrApt. 570,8170,Beiermouth,Queensland,Australia,Active,Adults
3763,751,728,119,2,238,Jacket,Trench Coat,L,indigo,112,71,"A indigo coloured, L sized, Trench Coat Jacket",254,47650,2021-06-20,2021-07-06,16.0,fulan 254,Male,44,4966 Lilly Estate DrApt. 570,8170,Beiermouth,Queensland,Australia,Active,Adults
3764,751,1035,90,3,270,Trousers,Relaxed Leg,XS,blue,95,54,"A blue coloured, XS sized, Relaxed Leg Trousers",254,47650,2021-06-20,2021-07-06,16.0,fulan 254,Male,44,4966 Lilly Estate DrApt. 570,8170,Beiermouth,Queensland,Australia,Active,Adults
3765,751,241,106,1,106,Shirt,Chambray,S,violet,105,52,"A violet coloured, S sized, Chambray Shirt",254,47650,2021-06-20,2021-07-06,16.0,fulan 254,Male,44,4966 Lilly Estate DrApt. 570,8170,Beiermouth,Queensland,Australia,Active,Adults
3766,751,1147,102,3,306,Trousers,Cargo Pants,M,indigo,106,51,"A indigo coloured, M sized, Cargo Pants Trousers",254,47650,2021-06-20,2021-07-06,16.0,fulan 254,Male,44,4966 Lilly Estate DrApt. 570,8170,Beiermouth,Queensland,Australia,Active,Adults
3767,751,612,112,3,336,Jacket,Cardigan,M,green,118,46,"A green coloured, M sized, Cardigan Jacket",254,47650,2021-06-20,2021-07-06,16.0,fulan 254,Male,44,4966 Lilly Estate DrApt. 570,8170,Beiermouth,Queensland,Australia,Active,Adults
3768,752,964,97,2,194,Trousers,Slim-Fit,XL,green,119,67,"A green coloured, XL sized, Slim-Fit Trousers",535,46911,2021-10-08,2021-10-12,4.0,fulan 535,Prefer not to say,56,0872 Gemma ParadeApt. 070,6593,Conroychester,South Australia,Australia,Active,Adults
3769,752,196,98,3,294,Shirt,Camp Collared,S,blue,112,75,"A blue coloured, S sized, Camp Collared Shirt",535,46911,2021-10-08,2021-10-12,4.0,fulan 535,Prefer not to say,56,0872 Gemma ParadeApt. 070,6593,Conroychester,South Australia,Australia,Active,Adults
3770,752,857,113,1,113,Trousers,Chinos,M,green,100,49,"A green coloured, M sized, Chinos Trousers",535,46911,2021-10-08,2021-10-12,4.0,fulan 535,Prefer not to say,56,0872 Gemma ParadeApt. 070,6593,Conroychester,South Australia,Australia,Active,Adults
3771,752,102,118,1,118,Shirt,Flannel,M,violet,96,71,"A violet coloured, M sized, Flannel Shirt",535,46911,2021-10-08,2021-10-12,4.0,fulan 535,Prefer not to say,56,0872 Gemma ParadeApt. 070,6593,Conroychester,South Australia,Australia,Active,Adults
3772,752,85,118,3,354,Shirt,Flannel,XS,green,96,55,"A green coloured, XS sized, Flannel Shirt",535,46911,2021-10-08,2021-10-12,4.0,fulan 535,Prefer not to say,56,0872 Gemma ParadeApt. 070,6593,Conroychester,South Australia,Australia,Active,Adults
3773,753,394,119,1,119,Shirt,Casual Slim Fit,XL,orange,113,53,"A orange coloured, XL sized, Casual Slim Fit Shirt",40,39610,2021-02-20,2021-02-28,8.0,fulan 40,Prefer not to say,59,9484 Amelia View RdApt. 760,9767,Port Claudia,New South Wales,Australia,Active,Adults
3774,753,742,109,1,109,Jacket,Peacoat,M,orange,102,47,"A orange coloured, M sized, Peacoat Jacket",40,39610,2021-02-20,2021-02-28,8.0,fulan 40,Prefer not to say,59,9484 Amelia View RdApt. 760,9767,Port Claudia,New South Wales,Australia,Active,Adults
3775,753,983,106,3,318,Trousers,Wool,L,red,111,74,"A red coloured, L sized, Wool Trousers",40,39610,2021-02-20,2021-02-28,8.0,fulan 40,Prefer not to say,59,9484 Amelia View RdApt. 760,9767,Port Claudia,New South Wales,Australia,Active,Adults
3776,754,832,117,1,117,Jacket,Shearling,M,indigo,95,74,"A indigo coloured, M sized, Shearling Jacket",778,43858,2021-06-30,2021-07-23,23.0,fulan 778,Prefer not to say,20,33 Hamish ParkwayApt. 423,2902,Blakemouth,Northern Territory,Australia,Active,Youth
3777,754,126,92,1,92,Shirt,Denim,S,blue,115,47,"A blue coloured, S sized, Denim Shirt",778,43858,2021-06-30,2021-07-23,23.0,fulan 778,Prefer not to say,20,33 Hamish ParkwayApt. 423,2902,Blakemouth,Northern Territory,Australia,Active,Youth
3778,754,934,96,2,192,Trousers,Drawstring,XL,blue,104,60,"A blue coloured, XL sized, Drawstring Trousers",778,43858,2021-06-30,2021-07-23,23.0,fulan 778,Prefer not to say,20,33 Hamish ParkwayApt. 423,2902,Blakemouth,Northern Territory,Australia,Active,Youth
3779,754,132,92,2,184,Shirt,Denim,M,indigo,115,56,"A indigo coloured, M sized, Denim Shirt",778,43858,2021-06-30,2021-07-23,23.0,fulan 778,Prefer not to say,20,33 Hamish ParkwayApt. 423,2902,Blakemouth,Northern Territory,Australia,Active,Youth
3780,754,406,119,3,357,Shirt,Casual Slim Fit,S,blue,113,75,"A blue coloured, S sized, Casual Slim Fit Shirt",778,43858,2021-06-30,2021-07-23,23.0,fulan 778,Prefer not to say,20,33 Hamish ParkwayApt. 423,2902,Blakemouth,Northern Territory,Australia,Active,Youth
3781,754,38,104,2,208,Shirt,Dress,L,red,119,79,"A red coloured, L sized, Dress Shirt",778,43858,2021-06-30,2021-07-23,23.0,fulan 778,Prefer not to say,20,33 Hamish ParkwayApt. 423,2902,Blakemouth,Northern Territory,Australia,Active,Youth
3782,754,1122,102,1,102,Trousers,Cargo Pants,M,red,106,52,"A red coloured, M sized, Cargo Pants Trousers",778,43858,2021-06-30,2021-07-23,23.0,fulan 778,Prefer not to say,20,33 Hamish ParkwayApt. 423,2902,Blakemouth,Northern Territory,Australia,Active,Youth
3783,754,258,95,1,95,Shirt,Polo,L,yellow,117,46,"A yellow coloured, L sized, Polo Shirt",778,43858,2021-06-30,2021-07-23,23.0,fulan 778,Prefer not to say,20,33 Hamish ParkwayApt. 423,2902,Blakemouth,Northern Territory,Australia,Active,Youth
3784,755,1135,102,3,306,Trousers,Cargo Pants,XS,green,106,63,"A green coloured, XS sized, Cargo Pants Trousers",123,47937,2021-04-11,2021-05-06,25.0,fulan 123,Female,22,8083 Paterson RoadApt. 211,1149,Jordanborough,Tasmania,Australia,Active,Youth
3785,755,311,105,3,315,Shirt,Cuban Collar,S,violet,93,43,"A violet coloured, S sized, Cuban Collar Shirt",123,47937,2021-04-11,2021-05-06,25.0,fulan 123,Female,22,8083 Paterson RoadApt. 211,1149,Jordanborough,Tasmania,Australia,Active,Youth
3786,755,822,117,3,351,Jacket,Shearling,M,green,95,59,"A green coloured, M sized, Shearling Jacket",123,47937,2021-04-11,2021-05-06,25.0,fulan 123,Female,22,8083 Paterson RoadApt. 211,1149,Jordanborough,Tasmania,Australia,Active,Youth
3787,755,772,91,2,182,Jacket,Pullover,M,red,114,55,"A red coloured, M sized, Pullover Jacket",123,47937,2021-04-11,2021-05-06,25.0,fulan 123,Female,22,8083 Paterson RoadApt. 211,1149,Jordanborough,Tasmania,Australia,Active,Youth
3788,755,22,96,2,192,Shirt,Oxford Cloth,M,blue,114,57,"A blue coloured, M sized, Oxford Cloth Shirt",123,47937,2021-04-11,2021-05-06,25.0,fulan 123,Female,22,8083 Paterson RoadApt. 211,1149,Jordanborough,Tasmania,Australia,Active,Youth
3789,755,69,104,1,104,Shirt,Dress,XL,violet,119,77,"A violet coloured, XL sized, Dress Shirt",123,47937,2021-04-11,2021-05-06,25.0,fulan 123,Female,22,8083 Paterson RoadApt. 211,1149,Jordanborough,Tasmania,Australia,Active,Youth
3790,756,859,113,1,113,Trousers,Chinos,XL,green,100,50,"A green coloured, XL sized, Chinos Trousers",318,23746,2021-03-19,2021-03-29,10.0,fulan 318,Prefer not to say,63,37 White Station StApt. 524,1823,Georgiatown,Western Australia,Australia,Active,Adults
3791,756,1257,112,1,112,Trousers,Tracksuit Bottoms,M,violet,91,73,"A violet coloured, M sized, Tracksuit Bottoms Trousers",318,23746,2021-03-19,2021-03-29,10.0,fulan 318,Prefer not to say,63,37 White Station StApt. 524,1823,Georgiatown,Western Australia,Australia,Active,Adults
3792,756,470,118,1,118,Jacket,Puffer,XS,green,110,41,"A green coloured, XS sized, Puffer Jacket",318,23746,2021-03-19,2021-03-29,10.0,fulan 318,Prefer not to say,63,37 White Station StApt. 524,1823,Georgiatown,Western Australia,Australia,Active,Adults
3793,757,639,93,1,93,Jacket,Coach,XL,orange,115,46,"A orange coloured, XL sized, Coach Jacket",632,45216,2021-06-03,2021-06-15,12.0,fulan 632,Prefer not to say,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia,Active,Adults
3794,757,1247,112,1,112,Trousers,Tracksuit Bottoms,M,blue,91,61,"A blue coloured, M sized, Tracksuit Bottoms Trousers",632,45216,2021-06-03,2021-06-15,12.0,fulan 632,Prefer not to say,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia,Active,Adults
3795,757,263,95,1,95,Shirt,Polo,L,green,117,68,"A green coloured, L sized, Polo Shirt",632,45216,2021-06-03,2021-06-15,12.0,fulan 632,Prefer not to say,55,704 Wright CourtApt. 223,3450,South Anthonyburgh,Northern Territory,Australia,Active,Adults
3796,758,850,113,1,113,Trousers,Chinos,XS,yellow,100,41,"A yellow coloured, XS sized, Chinos Trousers",781,24144,2021-03-27,2021-04-21,25.0,fulan 781,Prefer not to say,36,2785 Morgan BoulevardApt. 849,6220,Madisonland,Victoria,Australia,Active,Adults
3797,758,921,96,3,288,Trousers,Drawstring,S,yellow,104,74,"A yellow coloured, S sized, Drawstring Trousers",781,24144,2021-03-27,2021-04-21,25.0,fulan 781,Prefer not to say,36,2785 Morgan BoulevardApt. 849,6220,Madisonland,Victoria,Australia,Active,Adults
3798,758,1131,102,1,102,Trousers,Cargo Pants,S,yellow,106,48,"A yellow coloured, S sized, Cargo Pants Trousers",781,24144,2021-03-27,2021-04-21,25.0,fulan 781,Prefer not to say,36,2785 Morgan BoulevardApt. 849,6220,Madisonland,Victoria,Australia,Active,Adults
3799,758,394,119,3,357,Shirt,Casual Slim Fit,XL,orange,113,53,"A orange coloured, XL sized, Casual Slim Fit Shirt",781,24144,2021-03-27,2021-04-21,25.0,fulan 781,Prefer not to say,36,2785 Morgan BoulevardApt. 849,6220,Madisonland,Victoria,Australia,Active,Adults
3800,759,536,98,2,196,Jacket,Leather,S,yellow,113,41,"A yellow coloured, S sized, Leather Jacket",857,18160,2021-06-06,2021-07-03,27.0,fulan 857,Prefer not to say,27,2245 Heathcote RidgeApt. 525,661,West Joelmouth,Western Australia,Australia,Active,Adults
3801,759,1241,112,1,112,Trousers,Tracksuit Bottoms,S,green,91,72,"A green coloured, S sized, Tracksuit Bottoms Trousers",857,18160,2021-06-06,2021-07-03,27.0,fulan 857,Prefer not to say,27,2245 Heathcote RidgeApt. 525,661,West Joelmouth,Western Australia,Australia,Active,Adults
